index,sourceNodeName,targetNodeName,totalCost,nodeNames,costs,path
63,ETHMAINBLOCK,0x1dcebcb7656df5dcaa3368a055d22f9ed6cdd940,504.8,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x1dcebcb7656df5dcaa3368a055d22f9ed6cdd940]","[0.0,5.0,504.8]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":63,""address"":0x1dcebcb7656df5dcaa3368a055d22f9ed6cdd940}]"
64,ETHMAINBLOCK,0x2ac1f8d7bf721f3cfe74d20fea9b87a28aaa982c,166.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x2ac1f8d7bf721f3cfe74d20fea9b87a28aaa982c]","[0.0,5.0,166.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":64,""address"":0x2ac1f8d7bf721f3cfe74d20fea9b87a28aaa982c}]"
65,ETHMAINBLOCK,0x0a47ad9059a249fc936b2662353da6905f75c2b9,2005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x0a47ad9059a249fc936b2662353da6905f75c2b9]","[0.0,5.0,2005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":65,""address"":0x0a47ad9059a249fc936b2662353da6905f75c2b9}]"
66,ETHMAINBLOCK,0x768498934e37e905f1d0e77b44b574bcf3ec4ae8,20005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x768498934e37e905f1d0e77b44b574bcf3ec4ae8]","[0.0,5.0,20005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":66,""address"":0x768498934e37e905f1d0e77b44b574bcf3ec4ae8}]"
67,ETHMAINBLOCK,0xf46b6b9c7cb552829c1d3dfd8ffb11aabae782f6,26.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xf46b6b9c7cb552829c1d3dfd8ffb11aabae782f6]","[0.0,5.0,26.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":67,""address"":0xf46b6b9c7cb552829c1d3dfd8ffb11aabae782f6}]"
68,ETHMAINBLOCK,0x7aea25d42b2612286e99c53697c6bc4100e2dbbf,2005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x7aea25d42b2612286e99c53697c6bc4100e2dbbf]","[0.0,5.0,2005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":68,""address"":0x7aea25d42b2612286e99c53697c6bc4100e2dbbf}]"
69,ETHMAINBLOCK,0xaf3615c789d0b1152ad4db25fe5dcf222804cf62,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xaf3615c789d0b1152ad4db25fe5dcf222804cf62]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":69,""address"":0xaf3615c789d0b1152ad4db25fe5dcf222804cf62}]"
70,ETHMAINBLOCK,0x92e6581e1da1f9b846e09347333dc818e2d2ac66,3645.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x92e6581e1da1f9b846e09347333dc818e2d2ac66]","[0.0,5.0,3645.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":70,""address"":0x92e6581e1da1f9b846e09347333dc818e2d2ac66}]"
71,ETHMAINBLOCK,0x240305727313d01e73542c775ff59d11cd35f819,5936.229,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x240305727313d01e73542c775ff59d11cd35f819]","[0.0,5.0,5936.229]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":71,""address"":0x240305727313d01e73542c775ff59d11cd35f819}]"
72,ETHMAINBLOCK,0xb95cfda8465ba9c2661b249fc3ab661bdfa35ff0,323.949,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb95cfda8465ba9c2661b249fc3ab661bdfa35ff0]","[0.0,5.0,323.949]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":72,""address"":0xb95cfda8465ba9c2661b249fc3ab661bdfa35ff0}]"
73,ETHMAINBLOCK,0x1b0d076817e8d68ee2df4e1da1c1142d198c4435,1555.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x1b0d076817e8d68ee2df4e1da1c1142d198c4435]","[0.0,5.0,1555.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":73,""address"":0x1b0d076817e8d68ee2df4e1da1c1142d198c4435}]"
74,ETHMAINBLOCK,0x93c2e64e5de5589ed25006e843196ee9b1cf0b3e,1675.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x93c2e64e5de5589ed25006e843196ee9b1cf0b3e]","[0.0,5.0,1675.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":74,""address"":0x93c2e64e5de5589ed25006e843196ee9b1cf0b3e}]"
75,ETHMAINBLOCK,0x0e2e504a2d1122b5a9feee5cb1451bf4c2ace87b,3945.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x0e2e504a2d1122b5a9feee5cb1451bf4c2ace87b]","[0.0,5.0,3945.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":75,""address"":0x0e2e504a2d1122b5a9feee5cb1451bf4c2ace87b}]"
76,ETHMAINBLOCK,0x22b96ab2cad55db100b53001f9e4db378104c807,10005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x22b96ab2cad55db100b53001f9e4db378104c807]","[0.0,5.0,10005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":76,""address"":0x22b96ab2cad55db100b53001f9e4db378104c807}]"
77,ETHMAINBLOCK,0xa927d48bb6cb814bc609cbcaa9151f5d459a27e1,276.6,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xa927d48bb6cb814bc609cbcaa9151f5d459a27e1]","[0.0,5.0,276.6]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":77,""address"":0xa927d48bb6cb814bc609cbcaa9151f5d459a27e1}]"
78,ETHMAINBLOCK,0x5cbd8daf27ddf704cdd0d909a789ba36ed4f37b2,18.4,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x5cbd8daf27ddf704cdd0d909a789ba36ed4f37b2]","[0.0,5.0,18.4]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":78,""address"":0x5cbd8daf27ddf704cdd0d909a789ba36ed4f37b2}]"
79,ETHMAINBLOCK,0x9adbd3bc7b0afc05d1d2eda49ff863939c48db46,204.955,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x9adbd3bc7b0afc05d1d2eda49ff863939c48db46]","[0.0,5.0,204.955]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":79,""address"":0x9adbd3bc7b0afc05d1d2eda49ff863939c48db46}]"
80,ETHMAINBLOCK,0xac7e03702723cb16ee27e22dd0b815dc2d5cae9f,16005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xac7e03702723cb16ee27e22dd0b815dc2d5cae9f]","[0.0,5.0,16005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":80,""address"":0xac7e03702723cb16ee27e22dd0b815dc2d5cae9f}]"
81,ETHMAINBLOCK,0x1e210e7047886daa52aaf70f4b991dac68e3025e,205.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x1e210e7047886daa52aaf70f4b991dac68e3025e]","[0.0,5.0,205.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":81,""address"":0x1e210e7047886daa52aaf70f4b991dac68e3025e}]"
82,ETHMAINBLOCK,0xc98048687f2bfcc9bd90ed18736c57edd352b65d,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xc98048687f2bfcc9bd90ed18736c57edd352b65d]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":82,""address"":0xc98048687f2bfcc9bd90ed18736c57edd352b65d}]"
83,ETHMAINBLOCK,0x81c18c2a238ddc4cba230a072dd7dc101e620273,1342.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x81c18c2a238ddc4cba230a072dd7dc101e620273]","[0.0,5.0,1342.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":83,""address"":0x81c18c2a238ddc4cba230a072dd7dc101e620273}]"
84,ETHMAINBLOCK,0xcb3d766c983f192bcecac70f4ee03dd9ff714d51,105.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xcb3d766c983f192bcecac70f4ee03dd9ff714d51]","[0.0,5.0,105.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":84,""address"":0xcb3d766c983f192bcecac70f4ee03dd9ff714d51}]"
85,ETHMAINBLOCK,0x44a63d18424587b9b307bfc3c364ae10cd04c713,25.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x44a63d18424587b9b307bfc3c364ae10cd04c713]","[0.0,5.0,25.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":85,""address"":0x44a63d18424587b9b307bfc3c364ae10cd04c713}]"
86,ETHMAINBLOCK,0x4ab2d34f04834fbf7479649cab923d2c4725c553,3525.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x4ab2d34f04834fbf7479649cab923d2c4725c553]","[0.0,5.0,3525.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":86,""address"":0x4ab2d34f04834fbf7479649cab923d2c4725c553}]"
87,ETHMAINBLOCK,0xb834acf3015322c58382eeb2b79638906e88b6de,24005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb834acf3015322c58382eeb2b79638906e88b6de]","[0.0,5.0,24005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":87,""address"":0xb834acf3015322c58382eeb2b79638906e88b6de}]"
88,ETHMAINBLOCK,0x7d551397f79a2988b064afd0efebee802c7721bc,39405.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x7d551397f79a2988b064afd0efebee802c7721bc]","[0.0,5.0,39405.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":88,""address"":0x7d551397f79a2988b064afd0efebee802c7721bc}]"
89,ETHMAINBLOCK,0xb537d36a70eeb8d3e5c80de815225c1158cb92c4,1505.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb537d36a70eeb8d3e5c80de815225c1158cb92c4]","[0.0,5.0,1505.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":89,""address"":0xb537d36a70eeb8d3e5c80de815225c1158cb92c4}]"
90,ETHMAINBLOCK,0x805ce51297a0793b812067f017b3e7b2df9bb1f9,105.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x805ce51297a0793b812067f017b3e7b2df9bb1f9]","[0.0,5.0,105.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":90,""address"":0x805ce51297a0793b812067f017b3e7b2df9bb1f9}]"
91,ETHMAINBLOCK,0x085ba65febe23eefc2c802666ab1262382cfc494,405.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x085ba65febe23eefc2c802666ab1262382cfc494]","[0.0,5.0,405.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":91,""address"":0x085ba65febe23eefc2c802666ab1262382cfc494}]"
92,ETHMAINBLOCK,0xb1c0d08b36e184f9952a4037e3e53a667d070a4e,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xb1c0d08b36e184f9952a4037e3e53a667d070a4e]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":92,""address"":0xb1c0d08b36e184f9952a4037e3e53a667d070a4e}]"
93,ETHMAINBLOCK,0x83fe5a1b328bae440711beaf6aad6026eda6d220,20005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x83fe5a1b328bae440711beaf6aad6026eda6d220]","[0.0,5.0,20005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":93,""address"":0x83fe5a1b328bae440711beaf6aad6026eda6d220}]"
94,ETHMAINBLOCK,0x7fd679e5fb0da2a5d116194dcb508318edc580f3,6565.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x7fd679e5fb0da2a5d116194dcb508318edc580f3]","[0.0,5.0,6565.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":94,""address"":0x7fd679e5fb0da2a5d116194dcb508318edc580f3}]"
95,ETHMAINBLOCK,0x41ad369f758fef38a19aa3149379832c818ef2a0,1005.06,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x41ad369f758fef38a19aa3149379832c818ef2a0]","[0.0,5.0,1005.06]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":95,""address"":0x41ad369f758fef38a19aa3149379832c818ef2a0}]"
96,ETHMAINBLOCK,0x6d846dc12657e91af25008519c3e857f51707dd6,4595.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x6d846dc12657e91af25008519c3e857f51707dd6]","[0.0,5.0,4595.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":96,""address"":0x6d846dc12657e91af25008519c3e857f51707dd6}]"
97,ETHMAINBLOCK,0xc02d6eadeacf1b78b3ca85035c637bb1ce01f490,4005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xc02d6eadeacf1b78b3ca85035c637bb1ce01f490]","[0.0,5.0,4005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":97,""address"":0xc02d6eadeacf1b78b3ca85035c637bb1ce01f490}]"
98,ETHMAINBLOCK,0x826eb7cd7319b82dd07a1f3b409071d96e39677f,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x826eb7cd7319b82dd07a1f3b409071d96e39677f]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":98,""address"":0x826eb7cd7319b82dd07a1f3b409071d96e39677f}]"
99,ETHMAINBLOCK,0x4ac9905a4cb6ab1cfd62546ee5917300b87c4fde,1020.2,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x4ac9905a4cb6ab1cfd62546ee5917300b87c4fde]","[0.0,5.0,1020.2]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":99,""address"":0x4ac9905a4cb6ab1cfd62546ee5917300b87c4fde}]"
100,ETHMAINBLOCK,0xcf6e52e6b77480b1867efec6446d9fc3cc3577e8,227.01,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xcf6e52e6b77480b1867efec6446d9fc3cc3577e8]","[0.0,5.0,227.01]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":100,""address"":0xcf6e52e6b77480b1867efec6446d9fc3cc3577e8}]"
101,ETHMAINBLOCK,0x2476b2bb751ce748e1a4c4ff7b230be0c15d2245,4005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x2476b2bb751ce748e1a4c4ff7b230be0c15d2245]","[0.0,5.0,4005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":101,""address"":0x2476b2bb751ce748e1a4c4ff7b230be0c15d2245}]"
102,ETHMAINBLOCK,0x1a505e62a74e87e577473e4f3afa16bedd3cfa52,505.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x1a505e62a74e87e577473e4f3afa16bedd3cfa52]","[0.0,5.0,505.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":102,""address"":0x1a505e62a74e87e577473e4f3afa16bedd3cfa52}]"
103,ETHMAINBLOCK,0x21d02705f3f64905d80ed9147913ea8c7307d695,1368.74,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x21d02705f3f64905d80ed9147913ea8c7307d695]","[0.0,5.0,1368.74]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":103,""address"":0x21d02705f3f64905d80ed9147913ea8c7307d695}]"
104,ETHMAINBLOCK,0x7b1daf14891b8a1e1bd429d8b36b9a4aa1d9afbf,505.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x7b1daf14891b8a1e1bd429d8b36b9a4aa1d9afbf]","[0.0,5.0,505.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":104,""address"":0x7b1daf14891b8a1e1bd429d8b36b9a4aa1d9afbf}]"
105,ETHMAINBLOCK,0x5338ef70eac9dd9af5a0503b5efad1039e67e725,2679.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x5338ef70eac9dd9af5a0503b5efad1039e67e725]","[0.0,5.0,2679.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":105,""address"":0x5338ef70eac9dd9af5a0503b5efad1039e67e725}]"
106,ETHMAINBLOCK,0x50ca86b5eb1d01874df8e5f34945d49c6c1ab848,1005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x50ca86b5eb1d01874df8e5f34945d49c6c1ab848]","[0.0,5.0,1005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":106,""address"":0x50ca86b5eb1d01874df8e5f34945d49c6c1ab848}]"
107,ETHMAINBLOCK,0xf3cc8bcb559465f81bfe583bd7ab0a2306453b9e,20005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xf3cc8bcb559465f81bfe583bd7ab0a2306453b9e]","[0.0,5.0,20005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":107,""address"":0xf3cc8bcb559465f81bfe583bd7ab0a2306453b9e}]"
108,ETHMAINBLOCK,0x5c323457e187761a8276e359b7b7af3f3b6e3df6,10005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x5c323457e187761a8276e359b7b7af3f3b6e3df6]","[0.0,5.0,10005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":108,""address"":0x5c323457e187761a8276e359b7b7af3f3b6e3df6}]"
109,ETHMAINBLOCK,0x4d82d7700c123bb919419bbaf046799c6b0e2c66,20005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x4d82d7700c123bb919419bbaf046799c6b0e2c66]","[0.0,5.0,20005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":109,""address"":0x4d82d7700c123bb919419bbaf046799c6b0e2c66}]"
110,ETHMAINBLOCK,0x8a66abbc2d30ce21a833b0db8e561d5105e0a72c,704.958,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x8a66abbc2d30ce21a833b0db8e561d5105e0a72c]","[0.0,5.0,704.958]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":110,""address"":0x8a66abbc2d30ce21a833b0db8e561d5105e0a72c}]"
111,ETHMAINBLOCK,0x2ae53866fc2d14d572ab73b4a065a1188267f527,8005.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x2ae53866fc2d14d572ab73b4a065a1188267f527]","[0.0,5.0,8005.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":111,""address"":0x2ae53866fc2d14d572ab73b4a065a1188267f527}]"
112,ETHMAINBLOCK,0x9af5c9894c33e42c2c518e3ac670ea9505d1b53e,23.2,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x9af5c9894c33e42c2c518e3ac670ea9505d1b53e]","[0.0,5.0,23.2]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":112,""address"":0x9af5c9894c33e42c2c518e3ac670ea9505d1b53e}]"
113,ETHMAINBLOCK,0xcba25c7a503cc8e0d04971ca05c762f9b762b48b,505.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xcba25c7a503cc8e0d04971ca05c762f9b762b48b]","[0.0,5.0,505.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":113,""address"":0xcba25c7a503cc8e0d04971ca05c762f9b762b48b}]"
114,ETHMAINBLOCK,0xfda3042819af3e662900e1b92b4358eda6e92590,118205.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0xfda3042819af3e662900e1b92b4358eda6e92590]","[0.0,5.0,118205.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":114,""address"":0xfda3042819af3e662900e1b92b4358eda6e92590}]"
115,ETHMAINBLOCK,0x9bd7c38a4210304a4d653edeff1b3ce45fce7843,287.0,"[ETHMAINBLOCK,0x0000000000000000000000000000000000000000,0x9bd7c38a4210304a4d653edeff1b3ce45fce7843]","[0.0,5.0,287.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":11,""address"":0x0000000000000000000000000000000000000000},{""communityId"":115,""address"":0x9bd7c38a4210304a4d653edeff1b3ce45fce7843}]"
